global_step,layer_id,comparison_type,rank1,rank2,server1,server2,cosine_similarity,rel_magnitude_diff,correlation,num_comparisons,num_nodes,error
0,15,intra_node,0,1,0,0,0.523770809173584,0.9224638491545113,0.5238417983055115,,,
0,15,intra_node,0,2,0,0,0.5594404935836792,0.9617403050084279,0.5595741868019104,,,
0,15,intra_node,0,3,0,0,0.590731143951416,0.9454538433973689,0.5906432271003723,,,
0,15,intra_node,1,2,0,0,0.5688157081604004,0.5065566890492836,0.5688193440437317,,,
0,15,intra_node,1,3,0,0,0.6858115196228027,0.2965067777051677,0.6858623623847961,,,
0,15,intra_node,2,3,0,0,0.7423271536827087,0.29858128648193927,0.7424262166023254,,,
0,15,intra_node,4,5,1,1,-0.7503782510757446,0.5323922717593212,-0.7503811717033386,,,
0,15,intra_node,4,6,1,1,-0.7404366135597229,0.300589147138676,-0.7404354810714722,,,
0,15,intra_node,4,7,1,1,0.5812391042709351,0.3669448916444371,0.5812543034553528,,,
0,15,intra_node,5,6,1,1,0.7634795904159546,0.6729500799866407,0.7634773254394531,,,
0,15,intra_node,5,7,1,1,-0.571277916431427,0.7039785389306985,-0.5713188648223877,,,
0,15,intra_node,6,7,1,1,-0.5823459029197693,0.09487377016569944,-0.5823685526847839,,,
0,15,intra_node,8,9,2,2,-0.6394358277320862,0.6242731482144575,-0.6394370198249817,,,
0,15,intra_node,8,10,2,2,0.8325650691986084,0.48078153421821,0.8325847387313843,,,
0,15,intra_node,8,11,2,2,-0.6964666247367859,0.4714657756516366,-0.6964734792709351,,,
0,15,intra_node,9,10,2,2,-0.641648530960083,0.27636076806357673,-0.6416539549827576,,,
0,15,intra_node,9,11,2,2,0.6190142631530762,0.28911537895435063,0.6190151572227478,,,
0,15,intra_node,10,11,2,2,-0.8369137048721313,0.017625648704317966,-0.8369157314300537,,,
0,15,intra_node,12,13,3,3,0.4889334440231323,0.7771200078208956,0.48903852701187134,,,
0,15,intra_node,12,14,3,3,0.9057896137237549,0.010645282820694898,0.9057886004447937,,,
0,15,intra_node,12,15,3,3,0.6780749559402466,0.006722628411729534,0.6780938506126404,,,
0,15,intra_node,13,14,3,3,0.5104172825813293,0.7794926283727164,0.5105094909667969,,,
0,15,intra_node,13,15,3,3,0.5353184342384338,0.7756115275004052,0.535337507724762,,,
0,15,intra_node,14,15,3,3,0.674315869808197,0.017296346951683132,0.6743295192718506,,,
0,15,inter_node,0,4,0,1,0.6595503091812134,0.9337370511258926,0.6596142053604126,,,
0,15,inter_node,0,8,0,2,0.5684242248535156,0.9333110698932542,0.5685848593711853,,,
0,15,inter_node,0,12,0,3,-0.6498486995697021,0.9247798515285318,-0.6498717665672302,,,
0,15,inter_node,4,8,1,2,0.7025473117828369,0.006387585345221717,0.7025635242462158,,,
0,15,inter_node,4,12,1,3,-0.7197136282920837,0.11907979151035934,-0.7197132110595703,,,
0,15,inter_node,8,12,2,3,-0.7274376153945923,0.11341666479106093,-0.7274705767631531,,,
0,15,inter_node,1,5,0,1,-0.6256652474403381,0.45283897005143803,-0.6256744861602783,,,
0,15,inter_node,1,9,0,2,-0.6398801207542419,0.5631596756746058,-0.6398811936378479,,,
0,15,inter_node,1,13,0,3,-0.6213055849075317,0.7702576098929751,-0.6213623285293579,,,
0,15,inter_node,5,9,1,2,0.6027745604515076,0.2016238357354121,0.6027937531471252,,,
0,15,inter_node,5,13,1,3,0.4526234567165375,0.5801192381544007,0.45274773240089417,,,
0,15,inter_node,9,13,2,3,0.5704500675201416,0.4740815412088786,0.5704821944236755,,,
0,15,inter_node,2,6,0,1,-0.6334939002990723,0.17445951300035845,-0.6335093379020691,,,
0,15,inter_node,2,10,0,2,0.6301712393760681,0.7021223746878812,0.6301822066307068,,,
0,15,inter_node,2,14,0,3,-0.6451282501220703,0.48589090331293594,-0.6451451182365417,,,
0,15,inter_node,6,10,1,2,-0.9279347062110901,0.6391726026730314,-0.9279344081878662,,,
0,15,inter_node,6,14,1,3,0.9468057155609131,0.3772454473365069,0.9468052387237549,,,
0,15,inter_node,10,14,2,3,-0.9059948921203613,0.4205945251082854,-0.9059945940971375,,,
0,15,inter_node,3,7,0,1,0.6360833644866943,0.230961429875815,0.6361938118934631,,,
0,15,inter_node,3,11,0,2,-0.7347467541694641,0.5677017081394182,-0.7348044514656067,,,
0,15,inter_node,3,15,0,3,-0.747582733631134,0.2797214022908452,-0.7476733326911926,,,
0,15,inter_node,7,11,1,2,-0.6298931241035461,0.6675459397604107,-0.6298996806144714,,,
0,15,inter_node,7,15,1,3,-0.5847193598747253,0.4460779771266985,-0.5847175121307373,,,
0,15,inter_node,11,15,2,3,0.6537070870399475,0.3998179409529786,0.6537092328071594,,,
0,15,cluster_edge,0,15,0,3,-0.6835125684738159,0.9242707519338836,-0.6836540699005127,,,
0,15,cluster_edge,1,14,0,3,-0.7855653166770935,0.040197276938919495,-0.7855691909790039,,,
0,15,cluster_edge,2,13,0,3,-0.46936559677124023,0.8866351543598585,-0.4693722426891327,,,
0,15,cluster_edge,3,12,0,3,-0.7355213761329651,0.2748464645304314,-0.735529363155365,,,
0,15,global_diversity,-1,-1,-1,-1,-0.050790246576070786,0.48782575130462646,-0.050791893154382706,120,4,
1,15,intra_node,0,1,0,0,0.6973701119422913,0.9057732135452728,0.6973637342453003,,,
1,15,intra_node,0,2,0,0,0.5520278811454773,0.8971490441823627,0.5521848201751709,,,
1,15,intra_node,0,3,0,0,0.58394855260849,0.9717650945718497,0.583916425704956,,,
1,15,intra_node,1,2,0,0,0.6626759767532349,0.0838511348227176,0.6627361178398132,,,
1,15,intra_node,1,3,0,0,0.6627249121665955,0.7003516039282928,0.6627065539360046,,,
1,15,intra_node,2,3,0,0,0.7554366588592529,0.7254774619867126,0.7555080056190491,,,
1,15,intra_node,4,5,1,1,0.8026790022850037,0.6982020656128451,0.8027088046073914,,,
1,15,intra_node,4,6,1,1,0.7993028163909912,0.09958657524139398,0.7993029952049255,,,
1,15,intra_node,4,7,1,1,-0.8830674886703491,0.6612710895899836,-0.8831072449684143,,,
1,15,intra_node,5,6,1,1,0.6945192217826843,0.6648229290138976,0.6945505738258362,,,
1,15,intra_node,5,7,1,1,-0.7970952987670898,0.10902811920647179,-0.7972467541694641,,,
1,15,intra_node,6,7,1,1,-0.8095254302024841,0.6238073521606732,-0.80955570936203,,,
1,15,intra_node,8,9,2,2,-0.84079509973526,0.09484975262622083,-0.8408092260360718,,,
1,15,intra_node,8,10,2,2,0.8463767766952515,0.19516906367694056,0.8464062213897705,,,
1,15,intra_node,8,11,2,2,-0.6806241273880005,0.7243373638871942,-0.6806345582008362,,,
1,15,intra_node,9,10,2,2,-0.877688467502594,0.27150707889311243,-0.877690315246582,,,
1,15,intra_node,9,11,2,2,0.6369523406028748,0.7504838967307857,0.6369510293006897,,,
1,15,intra_node,10,11,2,2,-0.6289067268371582,0.6574900097998286,-0.6289075613021851,,,
1,15,intra_node,12,13,3,3,0.8848761320114136,0.6403477413125271,0.8848758935928345,,,
1,15,intra_node,12,14,3,3,-0.9108466506004333,0.5496231038070184,-0.9108498692512512,,,
1,15,intra_node,12,15,3,3,0.4196155071258545,0.4150646880902332,0.4197181165218353,,,
1,15,intra_node,13,14,3,3,-0.8577433228492737,0.20144158875022355,-0.8577451109886169,,,
1,15,intra_node,13,15,3,3,0.3585204780101776,0.38514182446391015,0.35861584544181824,,,
1,15,intra_node,14,15,3,3,-0.38510972261428833,0.2300398231685873,-0.3852624297142029,,,
1,15,inter_node,0,4,0,1,-0.6777206063270569,0.9741419236693195,-0.6778386235237122,,,
1,15,inter_node,0,8,0,2,-0.5885190963745117,0.970221093900859,-0.5884801149368286,,,
1,15,inter_node,0,12,0,3,-0.6304965019226074,0.9819706205751302,-0.63054358959198,,,
1,15,inter_node,4,8,1,2,0.8098001480102539,0.13166466744638708,0.8098469376564026,,,
1,15,inter_node,4,12,1,3,0.8807140588760376,0.3027563537865311,0.8807222843170166,,,
1,15,inter_node,8,12,2,3,0.8554694056510925,0.3945587065943339,0.8554834723472595,,,
1,15,inter_node,1,5,0,1,-0.6503803133964539,0.09070339391184415,-0.6505142450332642,,,
1,15,inter_node,1,9,0,2,0.6968313455581665,0.7139413829515588,0.6968355178833008,,,
1,15,inter_node,1,13,0,3,-0.6551499366760254,0.4679853318907597,-0.6551518440246582,,,
1,15,inter_node,5,9,1,2,-0.8073433041572571,0.6854067032328637,-0.8074177503585815,,,
1,15,inter_node,5,13,1,3,0.7533513903617859,0.41491625004738913,0.7534250617027283,,,
1,15,inter_node,9,13,2,3,-0.8629900813102722,0.46231065758941864,-0.8629893064498901,,,
1,15,inter_node,2,6,0,1,-0.6964287757873535,0.7207803878130659,-0.6964327096939087,,,
1,15,inter_node,2,10,0,2,-0.778520405292511,0.6402541880778828,-0.7785308361053467,,,
1,15,inter_node,2,14,0,3,0.7311692833900452,0.6107789294810649,0.7312136888504028,,,
1,15,inter_node,6,10,1,2,0.8376328945159912,0.22384193801988309,0.8376335501670837,,,
1,15,inter_node,6,14,1,3,-0.9132351875305176,0.28261948456526215,-0.913253128528595,,,
1,15,inter_node,10,14,2,3,-0.8901538848876953,0.07572883594796027,-0.8901650905609131,,,
1,15,inter_node,3,7,0,1,0.8907466530799866,0.6301357212771623,0.8907408118247986,,,
1,15,inter_node,3,11,0,2,0.5937499403953552,0.7386301419263959,0.5937550663948059,,,
1,15,inter_node,3,15,0,3,-0.39946430921554565,0.08396219170050039,-0.39967262744903564,,,
1,15,inter_node,7,11,1,2,0.6649335622787476,0.29333576365868835,0.6649397611618042,,,
1,15,inter_node,7,15,1,3,-0.4715616703033447,0.5962347019175543,-0.47177380323410034,,,
1,15,inter_node,11,15,2,3,-0.6142606139183044,0.7146735039694465,-0.6143858432769775,,,
1,15,cluster_edge,0,15,0,3,-0.46257662773132324,0.9691771396635205,-0.46298328042030334,,,
1,15,cluster_edge,1,14,0,3,0.6870052218437195,0.575155211873108,0.686995267868042,,,
1,15,cluster_edge,2,13,0,3,-0.693283200263977,0.5125953655540509,-0.6933053135871887,,,
1,15,cluster_edge,3,12,0,3,-0.8530887961387634,0.361450688377568,-0.8531000018119812,,,
1,15,global_diversity,-1,-1,-1,-1,-0.048409104347229004,0.499427855014801,-0.048422519117593765,120,4,
2,15,intra_node,0,1,0,0,0.7329735159873962,0.5385831667096979,0.7330595254898071,,,
2,15,intra_node,0,2,0,0,-0.8681723475456238,0.04833222360268391,-0.8682360649108887,,,
2,15,intra_node,0,3,0,0,0.5893322825431824,0.6539753902513804,0.5892878770828247,,,
2,15,intra_node,1,2,0,0,-0.7880632877349854,0.5608844682703271,-0.7880637049674988,,,
2,15,intra_node,1,3,0,0,0.6061938405036926,0.25008238801960464,0.6062920093536377,,,
2,15,intra_node,2,3,0,0,-0.6323229074478149,0.6706995290617821,-0.6323906183242798,,,
2,15,intra_node,4,5,1,1,-0.8796373605728149,0.3406839473000919,-0.8796608448028564,,,
2,15,intra_node,4,6,1,1,0.41386786103248596,0.16042650664806715,0.41450071334838867,,,
2,15,intra_node,4,7,1,1,0.8901611566543579,0.2815013262575411,0.8901378512382507,,,
2,15,intra_node,5,6,1,1,-0.373394250869751,0.4464557184117311,-0.3737228512763977,,,
2,15,intra_node,5,7,1,1,-0.8420828580856323,0.5262822905580029,-0.8420922160148621,,,
2,15,intra_node,6,7,1,1,0.4086194336414337,0.1442099120186513,0.409201443195343,,,
2,15,intra_node,8,9,2,2,-0.628048300743103,0.1130471255853854,-0.6280460953712463,,,
2,15,intra_node,8,10,2,2,0.7071570754051208,0.07218161726118336,0.7072071433067322,,,
2,15,intra_node,8,11,2,2,0.5521073937416077,0.6808090612563243,0.5521072149276733,,,
2,15,intra_node,9,10,2,2,-0.5870290994644165,0.04404472802486582,-0.5870725512504578,,,
2,15,intra_node,9,11,2,2,-0.47453323006629944,0.6401263833162045,-0.47453275322914124,,,
2,15,intra_node,10,11,2,2,0.5545935034751892,0.6559769188863671,0.5546213388442993,,,
2,15,intra_node,12,13,3,3,0.5267120003700256,0.3793879153550466,0.5268424153327942,,,
2,15,intra_node,12,14,3,3,-0.5075796246528625,0.4813095146466839,-0.5075458288192749,,,
2,15,intra_node,12,15,3,3,0.7114459872245789,0.43425990884145016,0.7114283442497253,,,
2,15,intra_node,13,14,3,3,-0.808754563331604,0.1642275453755396,-0.8088918924331665,,,
2,15,intra_node,13,15,3,3,0.6268901824951172,0.08841592815227785,0.6271869540214539,,,
2,15,intra_node,14,15,3,3,-0.6600614786148071,0.08316470149549289,-0.6600464582443237,,,
2,15,inter_node,0,4,0,1,0.9022122025489807,0.010754182280255972,0.9025167226791382,,,
2,15,inter_node,0,8,0,2,-0.6192142367362976,0.33150591336646734,-0.6192706227302551,,,
2,15,inter_node,0,12,0,3,-0.8424144387245178,0.49087066289556913,-0.8425732851028442,,,
2,15,inter_node,4,8,1,2,-0.6447516679763794,0.3386950206273976,-0.644792377948761,,,
2,15,inter_node,4,12,1,3,-0.817968487739563,0.4963459325910161,-0.8179622888565063,,,
2,15,inter_node,8,12,2,3,0.6486391425132751,0.23839365630240092,0.6486440896987915,,,
2,15,inter_node,1,5,0,1,-0.7008060812950134,0.6990521070526833,-0.700798749923706,,,
2,15,inter_node,1,9,0,2,0.7083894610404968,0.38779565178939956,0.7083879113197327,,,
2,15,inter_node,1,13,0,3,-0.6109938025474548,0.4375479039821467,-0.6110718250274658,,,
2,15,inter_node,5,9,1,2,-0.6828394532203674,0.5084192168400123,-0.6828405261039734,,,
2,15,inter_node,5,13,1,3,0.4581547975540161,0.4649359561853885,0.4582497179508209,,,
2,15,inter_node,9,13,2,3,-0.5861759781837463,0.08126739435642194,-0.5862281322479248,,,
2,15,inter_node,2,6,0,1,-0.42402589321136475,0.19231901188919842,-0.4242437481880188,,,
2,15,inter_node,2,10,0,2,0.5024584531784058,0.3143224010249252,0.5024958252906799,,,
2,15,inter_node,2,14,0,3,-0.5973875522613525,0.06587454788037665,-0.5973905920982361,,,
2,15,inter_node,6,10,1,2,-0.6185688972473145,0.15105393209898083,-0.6185905933380127,,,
2,15,inter_node,6,14,1,3,0.6202887296676636,0.1353613304528923,0.6207528710365295,,,
