global_step,layer_id,comparison_type,rank1,rank2,server1,server2,cosine_similarity,rel_magnitude_diff,correlation,num_comparisons,num_nodes,error
0,13,intra_node,0,1,0,0,-0.2781689465045929,0.1467976190822602,-0.2782547175884247,,,
0,13,intra_node,0,2,0,0,0.027820540592074394,0.5817307516455721,0.027804059907794,,,
0,13,intra_node,0,3,0,0,0.010721977800130844,0.05808342315798826,0.010351449251174927,,,
0,13,intra_node,1,2,0,0,0.4211444854736328,0.509765493264892,0.4211426377296448,,,
0,13,intra_node,1,3,0,0,0.4320742189884186,0.19635453401250835,0.43212586641311646,,,
0,13,intra_node,2,3,0,0,0.42945945262908936,0.606025261391716,0.42958036065101624,,,
0,13,intra_node,4,5,1,1,-0.4210514426231384,0.6546710814477591,-0.42137065529823303,,,
0,13,intra_node,4,6,1,1,0.35324880480766296,0.2952694504946564,0.3532978594303131,,,
0,13,intra_node,4,7,1,1,-0.21598555147647858,0.2694829395406658,-0.21659722924232483,,,
0,13,intra_node,5,6,1,1,-0.28061315417289734,0.5099844631474678,-0.2806125581264496,,,
0,13,intra_node,5,7,1,1,0.4987674653530121,0.5272815143631209,0.49844032526016235,,,
0,13,intra_node,6,7,1,1,0.011100550182163715,0.03529898526637634,0.011235724203288555,,,
0,13,intra_node,8,9,2,2,-0.0684291422367096,0.6086905696019993,-0.06852911412715912,,,
0,13,intra_node,8,10,2,2,-0.2097530961036682,0.6655923839050073,-0.20979878306388855,,,
0,13,intra_node,8,11,2,2,0.1136375218629837,0.29486599062395213,0.11381161957979202,,,
0,13,intra_node,9,10,2,2,0.5462939739227295,0.14541385891245495,0.5462884902954102,,,
0,13,intra_node,9,11,2,2,0.2611660063266754,0.7240744124368003,0.261368066072464,,,
0,13,intra_node,10,11,2,2,0.266331285238266,0.7641978168970516,0.2664250433444977,,,
0,13,intra_node,12,13,3,3,-0.3280160129070282,0.5135956108809391,-0.32811930775642395,,,
0,13,intra_node,12,14,3,3,-0.33471521735191345,0.3717491358794685,-0.3347133696079254,,,
0,13,intra_node,12,15,3,3,-0.32531264424324036,0.44423381717719085,-0.3253551423549652,,,
0,13,intra_node,13,14,3,3,0.23311351239681244,0.22577999188276,0.23364783823490143,,,
0,13,intra_node,13,15,3,3,-0.07342422753572464,0.7296728893510391,-0.07350941747426987,,,
0,13,intra_node,14,15,3,3,0.018905051052570343,0.6508394153926009,0.019097067415714264,,,
0,13,inter_node,0,4,0,1,0.525556206703186,0.511822232771553,0.5257701277732849,,,
0,13,inter_node,0,8,0,2,-0.09936907887458801,0.2687253196021592,-0.099516361951828,,,
0,13,inter_node,0,12,0,3,-0.30275702476501465,0.2168654640321487,-0.30271607637405396,,,
0,13,inter_node,4,8,1,2,0.17334701120853424,0.3324290033358464,0.1734590381383896,,,
0,13,inter_node,4,12,1,3,-0.33595508337020874,0.3766361400150442,-0.3360300064086914,,,
0,13,inter_node,8,12,2,3,-0.29981309175491333,0.06622087673086528,-0.29977959394454956,,,
0,13,inter_node,1,5,0,1,-0.19315634667873383,0.39645867696665704,-0.19311456382274628,,,
0,13,inter_node,1,9,0,2,-0.25787782669067383,0.5434463319453327,-0.25793197751045227,,,
0,13,inter_node,1,13,0,3,0.30726414918899536,0.5535407728753071,0.3073467016220093,,,
0,13,inter_node,5,9,1,2,-0.30212846398353577,0.24354199019866482,-0.30200570821762085,,,
0,13,inter_node,5,13,1,3,-0.1560991406440735,0.7305434073807191,-0.15641942620277405,,,
0,13,inter_node,9,13,2,3,0.0006320271641016006,0.7961674022193697,0.0007594796479679644,,,
0,13,inter_node,2,6,0,1,-0.12077958881855011,0.39618897659453595,-0.1207844689488411,,,
0,13,inter_node,2,10,0,2,-0.14143724739551544,0.8087279294943552,-0.14144334197044373,,,
0,13,inter_node,2,14,0,3,0.38566234707832336,0.14986780264751698,0.38580322265625,,,
0,13,inter_node,6,10,1,2,0.5603996515274048,0.6832252756385933,0.5603953003883362,,,
0,13,inter_node,6,14,1,3,-0.08626236021518707,0.2897445535107629,-0.08639656752347946,,,
0,13,inter_node,10,14,2,3,-0.09632130712270737,0.775009026712184,-0.0964784249663353,,,
0,13,inter_node,3,7,0,1,-0.4252137839794159,0.3705516868982251,-0.42460930347442627,,,
0,13,inter_node,3,11,0,2,0.1945221722126007,0.5143038750735689,0.1950538605451584,,,
0,13,inter_node,3,15,0,3,-0.0701105073094368,0.2465693204855537,-0.06997673958539963,,,
0,13,inter_node,7,11,1,2,-0.22020912170410156,0.22837806565397942,-0.22109681367874146,,,
0,13,inter_node,7,15,1,3,-0.05005650594830513,0.5257543297405077,-0.05034783110022545,,,
0,13,inter_node,11,15,2,3,0.2858125567436218,0.6340616385591455,0.2857593297958374,,,
0,13,cluster_edge,0,15,0,3,0.5157574415206909,0.2903311534640019,0.5158981084823608,,,
0,13,cluster_edge,1,14,0,3,0.4453868865966797,0.4233432067838194,0.4454759955406189,,,
0,13,cluster_edge,2,13,0,3,0.43819448351860046,0.08929457026995552,0.43825042247772217,,,
0,13,cluster_edge,3,12,0,3,-0.37326857447624207,0.2623525986744042,-0.3732655346393585,,,
0,13,global_diversity,-1,-1,-1,-1,0.02346138097345829,0.41865071654319763,0.023472195491194725,120,4,
1,13,intra_node,0,1,0,0,0.006972265895456076,0.07018149598269958,0.006894932594150305,,,
1,13,intra_node,0,2,0,0,-0.13336187601089478,0.09681492987145597,-0.13351604342460632,,,
1,13,intra_node,0,3,0,0,0.32588958740234375,0.14709705394678502,0.32592493295669556,,,
1,13,intra_node,1,2,0,0,0.5945623517036438,0.16020180924231664,0.5945378541946411,,,
1,13,intra_node,1,3,0,0,-0.1660250425338745,0.0827210446251286,-0.16602130234241486,,,
1,13,intra_node,2,3,0,0,-0.26223060488700867,0.22967079285608522,-0.26223573088645935,,,
1,13,intra_node,4,5,1,1,0.48602113127708435,0.7280224458212551,0.4859722852706909,,,
1,13,intra_node,4,6,1,1,-0.2709173858165741,0.3021405539765782,-0.2708696722984314,,,
1,13,intra_node,4,7,1,1,-0.1278727501630783,0.1094395324703744,-0.12785369157791138,,,
1,13,intra_node,5,6,1,1,-0.28275787830352783,0.8101978947100159,-0.28266504406929016,,,
1,13,intra_node,5,7,1,1,-0.08107348531484604,0.6945995649984349,-0.0810294970870018,,,
1,13,intra_node,6,7,1,1,0.40261173248291016,0.37851396547941596,0.4026036560535431,,,
1,13,intra_node,8,9,2,2,-0.1341302990913391,0.18418304282793083,-0.1344003975391388,,,
1,13,intra_node,8,10,2,2,-0.3543015718460083,0.5416711353364596,-0.35393545031547546,,,
1,13,intra_node,8,11,2,2,-0.1901615858078003,0.5226223802857574,-0.19051897525787354,,,
1,13,intra_node,9,10,2,2,-0.24321122467517853,0.6260875402460614,-0.24318452179431915,,,
