global_step,layer_id,comparison_type,rank1,rank2,server1,server2,cosine_similarity,rel_magnitude_diff,correlation,num_comparisons,num_nodes,error
0,16,intra_node,0,1,0,0,nan,nan,0.0,,,
0,16,intra_node,0,2,0,0,nan,nan,0.0,,,
0,16,intra_node,0,3,0,0,nan,nan,0.0,,,
0,16,intra_node,1,2,0,0,nan,nan,0.0,,,
0,16,intra_node,1,3,0,0,nan,nan,0.0,,,
0,16,intra_node,2,3,0,0,nan,nan,0.0,,,
0,16,intra_node,4,5,1,1,nan,nan,0.0,,,
0,16,intra_node,4,6,1,1,nan,nan,0.0,,,
0,16,intra_node,4,7,1,1,nan,nan,0.0,,,
0,16,intra_node,5,6,1,1,nan,nan,0.0,,,
0,16,intra_node,5,7,1,1,nan,nan,0.0,,,
0,16,intra_node,6,7,1,1,nan,nan,0.0,,,
0,16,intra_node,8,9,2,2,nan,nan,0.0,,,
0,16,intra_node,8,10,2,2,nan,nan,0.0,,,
0,16,intra_node,8,11,2,2,nan,nan,0.0,,,
0,16,intra_node,9,10,2,2,nan,nan,0.0,,,
0,16,intra_node,9,11,2,2,nan,nan,0.0,,,
0,16,intra_node,10,11,2,2,nan,nan,0.0,,,
0,16,intra_node,12,13,3,3,nan,nan,0.0,,,
0,16,intra_node,12,14,3,3,nan,nan,0.0,,,
0,16,intra_node,12,15,3,3,nan,nan,0.0,,,
0,16,intra_node,13,14,3,3,nan,nan,0.0,,,
0,16,intra_node,13,15,3,3,nan,nan,0.0,,,
0,16,intra_node,14,15,3,3,nan,nan,0.0,,,
0,16,inter_node,0,4,0,1,nan,nan,0.0,,,
0,16,inter_node,0,8,0,2,nan,nan,0.0,,,
0,16,inter_node,0,12,0,3,nan,nan,0.0,,,
0,16,inter_node,4,8,1,2,nan,nan,0.0,,,
0,16,inter_node,4,12,1,3,nan,nan,0.0,,,
0,16,inter_node,8,12,2,3,nan,nan,0.0,,,
0,16,inter_node,1,5,0,1,nan,nan,0.0,,,
0,16,inter_node,1,9,0,2,nan,nan,0.0,,,
0,16,inter_node,1,13,0,3,nan,nan,0.0,,,
0,16,inter_node,5,9,1,2,nan,nan,0.0,,,
0,16,inter_node,5,13,1,3,nan,nan,0.0,,,
0,16,inter_node,9,13,2,3,nan,nan,0.0,,,
0,16,inter_node,2,6,0,1,nan,nan,0.0,,,
0,16,inter_node,2,10,0,2,nan,nan,0.0,,,
0,16,inter_node,2,14,0,3,nan,nan,0.0,,,
0,16,inter_node,6,10,1,2,nan,nan,0.0,,,
0,16,inter_node,6,14,1,3,nan,nan,0.0,,,
0,16,inter_node,10,14,2,3,nan,nan,0.0,,,
0,16,inter_node,3,7,0,1,nan,nan,0.0,,,
0,16,inter_node,3,11,0,2,nan,nan,0.0,,,
0,16,inter_node,3,15,0,3,nan,nan,0.0,,,
0,16,inter_node,7,11,1,2,nan,nan,0.0,,,
0,16,inter_node,7,15,1,3,nan,nan,0.0,,,
0,16,inter_node,11,15,2,3,nan,nan,0.0,,,
0,16,cluster_edge,0,15,0,3,nan,nan,0.0,,,
0,16,cluster_edge,1,14,0,3,nan,nan,0.0,,,
0,16,cluster_edge,2,13,0,3,nan,nan,0.0,,,
0,16,cluster_edge,3,12,0,3,nan,nan,0.0,,,
0,16,global_diversity,-1,-1,-1,-1,nan,nan,0.0,120,4,
1,16,intra_node,0,1,0,0,nan,nan,0.0,,,
1,16,intra_node,0,2,0,0,nan,nan,0.0,,,
1,16,intra_node,0,3,0,0,nan,nan,0.0,,,
1,16,intra_node,1,2,0,0,nan,nan,0.0,,,
1,16,intra_node,1,3,0,0,nan,nan,0.0,,,
1,16,intra_node,2,3,0,0,nan,nan,0.0,,,
1,16,intra_node,4,5,1,1,nan,nan,0.0,,,
1,16,intra_node,4,6,1,1,nan,nan,0.0,,,
1,16,intra_node,4,7,1,1,nan,nan,0.0,,,
1,16,intra_node,5,6,1,1,nan,nan,0.0,,,
1,16,intra_node,5,7,1,1,nan,nan,0.0,,,
1,16,intra_node,6,7,1,1,nan,nan,0.0,,,
1,16,intra_node,8,9,2,2,nan,nan,0.0,,,
1,16,intra_node,8,10,2,2,nan,nan,0.0,,,
1,16,intra_node,8,11,2,2,nan,nan,0.0,,,
1,16,intra_node,9,10,2,2,nan,nan,0.0,,,
1,16,intra_node,9,11,2,2,nan,nan,0.0,,,
1,16,intra_node,10,11,2,2,nan,nan,0.0,,,
1,16,intra_node,12,13,3,3,nan,nan,0.0,,,
1,16,intra_node,12,14,3,3,nan,nan,0.0,,,
1,16,intra_node,12,15,3,3,nan,nan,0.0,,,
1,16,intra_node,13,14,3,3,nan,nan,0.0,,,
1,16,intra_node,13,15,3,3,nan,nan,0.0,,,
1,16,intra_node,14,15,3,3,nan,nan,0.0,,,
1,16,inter_node,0,4,0,1,nan,nan,0.0,,,
1,16,inter_node,0,8,0,2,nan,nan,0.0,,,
1,16,inter_node,0,12,0,3,nan,nan,0.0,,,
1,16,inter_node,4,8,1,2,nan,nan,0.0,,,
1,16,inter_node,4,12,1,3,nan,nan,0.0,,,
1,16,inter_node,8,12,2,3,nan,nan,0.0,,,
1,16,inter_node,1,5,0,1,nan,nan,0.0,,,
1,16,inter_node,1,9,0,2,nan,nan,0.0,,,
1,16,inter_node,1,13,0,3,nan,nan,0.0,,,
1,16,inter_node,5,9,1,2,nan,nan,0.0,,,
1,16,inter_node,5,13,1,3,nan,nan,0.0,,,
1,16,inter_node,9,13,2,3,nan,nan,0.0,,,
1,16,inter_node,2,6,0,1,nan,nan,0.0,,,
1,16,inter_node,2,10,0,2,nan,nan,0.0,,,
1,16,inter_node,2,14,0,3,nan,nan,0.0,,,
1,16,inter_node,6,10,1,2,nan,nan,0.0,,,
1,16,inter_node,6,14,1,3,nan,nan,0.0,,,
1,16,inter_node,10,14,2,3,nan,nan,0.0,,,
1,16,inter_node,3,7,0,1,nan,nan,0.0,,,
1,16,inter_node,3,11,0,2,nan,nan,0.0,,,
1,16,inter_node,3,15,0,3,nan,nan,0.0,,,
1,16,inter_node,7,11,1,2,nan,nan,0.0,,,
1,16,inter_node,7,15,1,3,nan,nan,0.0,,,
1,16,inter_node,11,15,2,3,nan,nan,0.0,,,
1,16,cluster_edge,0,15,0,3,nan,nan,0.0,,,
1,16,cluster_edge,1,14,0,3,nan,nan,0.0,,,
1,16,cluster_edge,2,13,0,3,nan,nan,0.0,,,
1,16,cluster_edge,3,12,0,3,nan,nan,0.0,,,
1,16,global_diversity,-1,-1,-1,-1,nan,nan,0.0,120,4,
2,16,intra_node,0,1,0,0,-0.7413543462753296,0.978956101507364,-0.7413764595985413,,,
2,16,intra_node,0,2,0,0,0.5093162059783936,0.5710431770596436,0.5093312859535217,,,
2,16,intra_node,0,3,0,0,0.6400344371795654,0.058801663265084514,0.6400793790817261,,,
2,16,intra_node,1,2,0,0,-0.550697922706604,0.9509416860457259,-0.5506682395935059,,,
2,16,intra_node,1,3,0,0,-0.7417298555374146,0.9776413773045554,-0.7417111396789551,,,
2,16,intra_node,2,3,0,0,0.7841730117797852,0.5442439641059732,0.7841580510139465,,,
2,16,intra_node,4,5,1,1,0.619838535785675,0.07347265052327583,0.6200796961784363,,,
2,16,intra_node,4,6,1,1,0.5796428918838501,0.39306797594258164,0.5796403288841248,,,
2,16,intra_node,4,7,1,1,-0.6643885374069214,0.9204202713253731,-0.6644024848937988,,,
2,16,intra_node,5,6,1,1,0.5460870265960693,0.43766088043753676,0.5463002920150757,,,
2,16,intra_node,5,7,1,1,-0.6065916419029236,0.9141096820082307,-0.6070656180381775,,,
2,16,intra_node,6,7,1,1,-0.7791557312011719,0.9517005142015684,-0.7791797518730164,,,
2,16,intra_node,8,9,2,2,0.9061623811721802,0.7139008640459419,0.9061770439147949,,,
2,16,intra_node,8,10,2,2,-0.8203043937683105,0.9543663093286704,-0.8203021287918091,,,
2,16,intra_node,8,11,2,2,-0.7583217024803162,0.9429492049811907,-0.7583227753639221,,,
2,16,intra_node,9,10,2,2,-0.8083704710006714,0.9869442405285378,-0.8083731532096863,,,
2,16,intra_node,9,11,2,2,-0.8028630018234253,0.9836778168396266,-0.8029427528381348,,,
2,16,intra_node,10,11,2,2,0.6768351197242737,0.20012173964824828,0.6768574118614197,,,
2,16,intra_node,12,13,3,3,-0.5841025114059448,0.9486221177150459,-0.5841012001037598,,,
2,16,intra_node,12,14,3,3,0.7517604231834412,0.057664885446113937,0.7517513632774353,,,
2,16,intra_node,12,15,3,3,0.6702690124511719,0.18871215504009317,0.6702994704246521,,,
2,16,intra_node,13,14,3,3,-0.6774458289146423,0.9515848174114717,-0.6774448752403259,,,
2,16,intra_node,13,15,3,3,-0.6686432361602783,0.9583177486024359,-0.6686520576477051,,,
2,16,intra_node,14,15,3,3,0.8366010189056396,0.13906652481693707,0.8366272449493408,,,
2,16,inter_node,0,4,0,1,-0.6254551410675049,0.9785907885779207,-0.625458300113678,,,
2,16,inter_node,0,8,0,2,0.7127963304519653,0.6114878782390047,0.7128129601478577,,,
2,16,inter_node,0,12,0,3,-0.7218899130821228,0.9819686314161675,-0.7219043374061584,,,
2,16,inter_node,4,8,1,2,-0.6372371315956116,0.9448943540679284,-0.6372756958007812,,,
2,16,inter_node,4,12,1,3,0.6376986503601074,0.15777521047614293,0.6377336978912354,,,
2,16,inter_node,8,12,2,3,-0.726993978023529,0.9535886589532848,-0.7269808650016785,,,
2,16,inter_node,1,5,0,1,0.6773236989974976,0.08928231364321663,0.6773448586463928,,,
2,16,inter_node,1,9,0,2,-0.7618831992149353,0.9845033376344643,-0.7618979215621948,,,
2,16,inter_node,1,13,0,3,-0.6034616827964783,0.9400383318357428,-0.6034635901451111,,,
2,16,inter_node,5,9,1,2,-0.8088051080703735,0.9829841205483466,-0.8090010285377502,,,
2,16,inter_node,5,13,1,3,-0.6627156138420105,0.9341599827668587,-0.6628468036651611,,,
2,16,inter_node,9,13,2,3,0.6668943762779236,0.741557184114947,0.6668939590454102,,,
2,16,inter_node,2,6,0,1,-0.4795292019844055,0.9697080560863757,-0.4795668125152588,,,
2,16,inter_node,2,10,0,2,-0.7922115325927734,0.9586689358034333,-0.7922101616859436,,,
2,16,inter_node,2,14,0,3,-0.5943955183029175,0.9603885732285655,-0.594378650188446,,,
2,16,inter_node,6,10,1,2,0.5372508764266968,0.26709015355717297,0.5372682809829712,,,
2,16,inter_node,6,14,1,3,0.6835098266601562,0.2352725871649441,0.6835364103317261,,,
2,16,inter_node,10,14,2,3,0.6421878933906555,0.04160641538175331,0.6421796679496765,,,
2,16,inter_node,3,7,0,1,0.6082308888435364,0.7141639077647085,0.6084519028663635,,,
2,16,inter_node,3,11,0,2,-0.7520154714584351,0.9764503138649809,-0.751972496509552,,,
2,16,inter_node,3,15,0,3,-0.6861081719398499,0.9844574415517956,-0.686186671257019,,,
2,16,inter_node,7,11,1,2,-0.5631123781204224,0.9176112227435798,-0.5633949637413025,,,
2,16,inter_node,7,15,1,3,-0.7129197120666504,0.9456242270643336,-0.7129430174827576,,,
2,16,inter_node,11,15,2,3,0.6785039901733398,0.3400099534620886,0.6786231994628906,,,
