global_step,layer_id,comparison_type,rank1,rank2,server1,server2,cosine_similarity,rel_magnitude_diff,correlation,num_comparisons,num_nodes,error
0,5,intra_node,0,1,0,0,0.4425079822540283,0.6390820902338179,0.4425882399082184,,,
0,5,intra_node,0,2,0,0,0.016186168417334557,0.5393292499708948,0.016185317188501358,,,
0,5,intra_node,0,3,0,0,0.6594195365905762,0.502861286697564,0.6594198942184448,,,
0,5,intra_node,1,2,0,0,0.23793402314186096,0.21653825483085418,0.23793087899684906,,,
0,5,intra_node,1,3,0,0,0.6207730174064636,0.2740096473906741,0.6208615303039551,,,
0,5,intra_node,2,3,0,0,0.39843273162841797,0.07335570998097951,0.398430198431015,,,
0,5,intra_node,4,5,1,1,-0.5013964176177979,0.7861976545153023,-0.5014902353286743,,,
0,5,intra_node,4,6,1,1,-0.4737381935119629,0.645671587186632,-0.47346237301826477,,,
0,5,intra_node,4,7,1,1,0.524181604385376,0.06683695515294281,0.5240312218666077,,,
0,5,intra_node,5,6,1,1,0.5156376957893372,0.39659835973325763,0.5158511996269226,,,
0,5,intra_node,5,7,1,1,-0.5489965677261353,0.7708842557950425,-0.5490697622299194,,,
0,5,intra_node,6,7,1,1,-0.417262464761734,0.6202931365853205,-0.4170173704624176,,,
0,5,intra_node,8,9,2,2,-0.11352214962244034,0.5912906097127979,-0.11357514560222626,,,
0,5,intra_node,8,10,2,2,0.754386305809021,0.4985171584485832,0.7541286945343018,,,
0,5,intra_node,8,11,2,2,-0.7149948477745056,0.37205426899578126,-0.7148817777633667,,,
0,5,intra_node,9,10,2,2,-0.05352815240621567,0.7950392535900268,-0.053554095327854156,,,
0,5,intra_node,9,11,2,2,0.021190209314227104,0.3491326238756509,0.021191824227571487,,,
0,5,intra_node,10,11,2,2,-0.6875541806221008,0.6850959904759227,-0.6874285936355591,,,
0,5,intra_node,12,13,3,3,0.4266873002052307,0.5530509497603409,0.4265440106391907,,,
0,5,intra_node,12,14,3,3,0.7541682720184326,0.12242181554349756,0.7540917992591858,,,
0,5,intra_node,12,15,3,3,nan,nan,0.0,,,
0,5,intra_node,13,14,3,3,0.4564025402069092,0.49070173101846015,0.4562218189239502,,,
0,5,intra_node,13,15,3,3,nan,nan,0.0,,,
0,5,intra_node,14,15,3,3,nan,nan,0.0,,,
0,5,inter_node,0,4,0,1,0.36057502031326294,0.14596049722509685,0.36063671112060547,,,
0,5,inter_node,0,8,0,2,0.2755236029624939,0.6388216780400755,0.27564969658851624,,,
0,5,inter_node,0,12,0,3,-0.44950950145721436,0.8151615248651194,-0.44957104325294495,,,
0,5,inter_node,4,8,1,2,0.534492015838623,0.5770941264585518,0.5342444181442261,,,
0,5,inter_node,4,12,1,3,-0.4591194987297058,0.7835715156801148,-0.458937406539917,,,
0,5,inter_node,8,12,2,3,-0.6733793616294861,0.4882348582499093,-0.6732682585716248,,,
0,5,inter_node,1,5,0,1,-0.4792673885822296,0.49407983397622895,-0.4793604016304016,,,
0,5,inter_node,1,9,0,2,0.10240262746810913,0.5909957146520436,0.10242512822151184,,,
0,5,inter_node,1,13,0,3,-0.4233907163143158,0.12728171520152787,-0.423229843378067,,,
0,5,inter_node,5,9,1,2,0.3311518132686615,0.19156358489821682,0.3311518430709839,,,
0,5,inter_node,5,13,1,3,0.33067259192466736,0.5584742204627763,0.3307066559791565,,,
0,5,inter_node,9,13,2,3,0.08788054436445236,0.6430544816159066,0.0878881886601448,,,
0,5,inter_node,2,6,0,1,-0.30119550228118896,0.34310901771160746,-0.30124837160110474,,,
0,5,inter_node,2,10,0,2,0.3798738718032837,0.36037557434066775,0.38000085949897766,,,
0,5,inter_node,2,14,0,3,-0.41487717628479004,0.5427897895825079,-0.41497036814689636,,,
0,5,inter_node,6,10,1,2,-0.8266816139221191,0.5798364827329923,-0.8265222907066345,,,
