Layer,LayerShape,global_elems,elem_size_bytes,global_bytes,ag_tensor_elems,ag_tensor_bytes,ag_total_packets,ag_dropped_packets,ag_received_packets,rs_tensor_elems,rs_tensor_bytes,rs_total_packets,rs_dropped_packets,rs_received_packets
0,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
1,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
2,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
3,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
4,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
5,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
6,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
7,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
8,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
9,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
10,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
11,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
12,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
13,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
14,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
15,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
16,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
17,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
18,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
19,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
20,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
137,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
138,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
139,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
140,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
141,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
142,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
143,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
144,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
145,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
146,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
147,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
148,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
149,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
150,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
151,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
152,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
153,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
154,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
155,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
156,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
273,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
274,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
275,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
276,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
277,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
278,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
279,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
280,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
281,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
282,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
283,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
284,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
285,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
286,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
287,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,3567,353163,1034516480,2069032960,1426920,14269,1412651
