Layer,LayerShape,global_elems,elem_size_bytes,global_bytes,ag_tensor_elems,ag_tensor_bytes,ag_total_packets,ag_dropped_packets,ag_received_packets,rs_tensor_elems,rs_tensor_bytes,rs_total_packets,rs_dropped_packets,rs_received_packets
0,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
1,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
2,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
3,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
4,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
5,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
6,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
7,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
8,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
9,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
10,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
11,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
12,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
13,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
14,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
15,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
16,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
17,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
18,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
19,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
20,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
79,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
80,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
81,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
82,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
83,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
84,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
85,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
86,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
87,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
88,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
89,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
90,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,129314560,258629120,178365,892,177473,1034516480,2069032960,1426920,7135,1419785
