Layer,LayerShape,global_elems,elem_size_bytes,global_bytes,ag_tensor_elems,ag_tensor_bytes,ag_total_packets,ag_dropped_packets,ag_received_packets,rs_tensor_elems,rs_tensor_bytes,rs_total_packets,rs_dropped_packets,rs_received_packets
0,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
1,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
2,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
3,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
4,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
5,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
6,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
7,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
8,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
9,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
10,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
11,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
12,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
13,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
14,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
15,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
16,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
17,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
18,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
19,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
20,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
137,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
138,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
139,"global_elems=1034516480, dtype=torch.float16",1034516480,2,2069032960,258629120,517258240,356730,1784,354946,1034516480,2069032960,1426920,7135,1419785
