global_step,layer_id,comparison_type,rank1,rank2,server1,server2,cosine_similarity,rel_magnitude_diff,correlation,num_comparisons,num_nodes,error
0,10,intra_node,0,1,0,0,0.44434890151023865,0.4858080052459783,0.4442349374294281,,,
0,10,intra_node,0,2,0,0,0.2884099781513214,0.8181274780257012,0.28824394941329956,,,
0,10,intra_node,0,3,0,0,0.5335766077041626,0.1984018532702518,0.5336697101593018,,,
0,10,intra_node,1,2,0,0,0.45443785190582275,0.6462945284449584,0.45431825518608093,,,
0,10,intra_node,1,3,0,0,0.5319383144378662,0.3585414376870097,0.5320229530334473,,,
0,10,intra_node,2,3,0,0,0.6603202223777771,0.7731125967340646,0.6604411602020264,,,
0,10,intra_node,4,5,1,1,-0.6387704014778137,0.33998357102224874,-0.6388049125671387,,,
0,10,intra_node,4,6,1,1,-0.720444917678833,0.5869371659972132,-0.7204539775848389,,,
0,10,intra_node,4,7,1,1,0.6487258076667786,0.8826949450557523,0.6487075090408325,,,
0,10,intra_node,5,6,1,1,0.6828499436378479,0.374162799791896,0.6827224493026733,,,
0,10,intra_node,5,7,1,1,-0.5316392183303833,0.9225767365346588,-0.5315037965774536,,,
0,10,intra_node,6,7,1,1,-0.5557760000228882,0.9515456415618765,-0.5556653141975403,,,
0,10,intra_node,8,9,2,2,-0.506019115447998,0.06131159094153575,-0.5060697793960571,,,
0,10,intra_node,8,10,2,2,0.6733534336090088,0.7646746041162833,0.6735767126083374,,,
0,10,intra_node,8,11,2,2,-0.5636972188949585,0.7025368736275495,-0.5637462139129639,,,
0,10,intra_node,9,10,2,2,-0.4687892198562622,0.7791027785268607,-0.4693446457386017,,,
0,10,intra_node,9,11,2,2,0.5349025726318359,0.7207748111518875,0.5351873636245728,,,
0,10,intra_node,10,11,2,2,-0.7394747734069824,0.2088922121087768,-0.7394359707832336,,,
0,10,intra_node,12,13,3,3,0.26904764771461487,0.9359741972742129,0.2692708671092987,,,
0,10,intra_node,12,14,3,3,0.7296557426452637,0.7270566277691871,0.7297857999801636,,,
0,10,intra_node,12,15,3,3,0.4115701913833618,0.7619986965641457,0.41177839040756226,,,
0,10,intra_node,13,14,3,3,0.37249627709388733,0.9825245814942389,0.37201979756355286,,,
0,10,intra_node,13,15,3,3,0.34359079599380493,0.9847617754977358,0.3425581753253937,,,
0,10,intra_node,14,15,3,3,0.5293523669242859,0.12801948077863573,0.5290660262107849,,,
0,10,inter_node,0,4,0,1,0.5296797156333923,0.4319098124685277,0.5296466946601868,,,
0,10,inter_node,0,8,0,2,0.41661587357521057,0.38836604927989293,0.41665464639663696,,,
0,10,inter_node,0,12,0,3,-0.478029727935791,0.7029573852443938,-0.4780632555484772,,,
0,10,inter_node,4,8,1,2,0.600024402141571,0.6525367542347991,0.6000362038612366,,,
0,10,inter_node,4,12,1,3,-0.6249208450317383,0.4771206733100806,-0.6249276399612427,,,
0,10,inter_node,8,12,2,3,-0.7272335886955261,0.8183186520047978,-0.7272337079048157,,,
0,10,inter_node,1,5,0,1,-0.5805391669273376,0.40260336891016163,-0.5804284811019897,,,
0,10,inter_node,1,9,0,2,-0.48707902431488037,0.7047850474758818,-0.48735401034355164,,,
0,10,inter_node,1,13,0,3,-0.47151267528533936,0.9630130533973164,-0.47141459584236145,,,
0,10,inter_node,5,9,1,2,0.4460584223270416,0.5058309050294546,0.44655483961105347,,,
0,10,inter_node,5,13,1,3,0.35508236289024353,0.9779041227052571,0.3544427156448364,,,
0,10,inter_node,9,13,2,3,0.4054395258426666,0.9890809003146767,0.4065064787864685,,,
0,10,inter_node,2,6,0,1,-0.40467801690101624,0.8677590618482984,-0.40450748801231384,,,
0,10,inter_node,2,10,0,2,0.4103970527648926,0.5272953489578427,0.41017305850982666,,,
0,10,inter_node,2,14,0,3,-0.5097441673278809,0.8328829029981772,-0.5095893740653992,,,
0,10,inter_node,6,10,1,2,-0.8510270118713379,0.7202461666917089,-0.8509843945503235,,,
0,10,inter_node,6,14,1,3,0.8915109038352966,0.20869294330633822,0.8914729356765747,,,
0,10,inter_node,10,14,2,3,-0.8347693681716919,0.6464661461794698,-0.8346930146217346,,,
0,10,inter_node,3,7,0,1,0.5026675462722778,0.9168662615631841,0.5027525424957275,,,
0,10,inter_node,3,11,0,2,-0.7053865194320679,0.39328483646013634,-0.7054890990257263,,,
0,10,inter_node,3,15,0,3,-0.4676166772842407,0.3577305266100895,-0.4679850935935974,,,
0,10,inter_node,7,11,1,2,-0.5901709794998169,0.8629773187935927,-0.5900894403457642,,,
0,10,inter_node,7,15,1,3,-0.4453851580619812,0.9466057375932516,-0.44520440697669983,,,
0,10,inter_node,11,15,2,3,0.5671966075897217,0.6103253714155784,0.5671104192733765,,,
0,10,cluster_edge,0,15,0,3,-0.5434036254882812,0.19876377457937658,-0.5432798862457275,,,
0,10,cluster_edge,1,14,0,3,-0.7688834071159363,0.527524705040315,-0.7688341736793518,,,
0,10,cluster_edge,2,13,0,3,-0.35905933380126953,0.8954300977022688,-0.35875487327575684,,,
0,10,cluster_edge,3,12,0,3,-0.6575907468795776,0.6294369991155286,-0.6575958728790283,,,
0,10,global_diversity,-1,-1,-1,-1,-0.04521001875400543,0.589922308921814,-0.04521423578262329,120,4,
1,10,intra_node,0,1,0,0,0.6368790864944458,0.7628778442655587,0.6368416547775269,,,
1,10,intra_node,0,2,0,0,0.6195712685585022,0.3645802622203755,0.6195673942565918,,,
1,10,intra_node,0,3,0,0,0.6574342250823975,0.5712732555766152,0.6574707627296448,,,
1,10,intra_node,1,2,0,0,0.6397933959960938,0.6268259519872207,0.6398411989212036,,,
1,10,intra_node,1,3,0,0,0.6122920513153076,0.4469154098297313,0.6123445630073547,,,
1,10,intra_node,2,3,0,0,0.7656924724578857,0.3252857616266317,0.7654460072517395,,,
1,10,intra_node,4,5,1,1,0.6903247833251953,0.14086313840921705,0.6905083060264587,,,
1,10,intra_node,4,6,1,1,0.6062424182891846,0.9330738812871185,0.606078028678894,,,
1,10,intra_node,4,7,1,1,-0.6977168321609497,0.2973480308975236,-0.6976004838943481,,,
1,10,intra_node,5,6,1,1,0.5911589860916138,0.9221007481986506,0.5915693640708923,,,
1,10,intra_node,5,7,1,1,-0.6147952675819397,0.18214198398909132,-0.6150878667831421,,,
1,10,intra_node,6,7,1,1,-0.8195813894271851,0.9047521082188544,-0.8194569945335388,,,
1,10,intra_node,8,9,2,2,-0.7808279991149902,0.6279096879746358,-0.7807199954986572,,,
1,10,intra_node,8,10,2,2,0.7852597832679749,0.4574065439341834,0.7851221561431885,,,
1,10,intra_node,8,11,2,2,-0.6010308265686035,0.9633366283202273,-0.6008845567703247,,,
1,10,intra_node,9,10,2,2,-0.6665553450584412,0.7981062316295495,-0.6664064526557922,,,
1,10,intra_node,9,11,2,2,0.5255257487297058,0.9863579145917715,0.5253658294677734,,,
1,10,intra_node,10,11,2,2,-0.5273514986038208,0.9324293883940142,-0.5271846055984497,,,
1,10,intra_node,12,13,3,3,0.7358182668685913,0.7650732059394851,0.7358712553977966,,,
1,10,intra_node,12,14,3,3,-0.8166614770889282,0.6693510082501157,-0.8165559768676758,,,
1,10,intra_node,12,15,3,3,0.4137202203273773,0.3335237353790493,0.41343122720718384,,,
1,10,intra_node,13,14,3,3,-0.6947611570358276,0.28949792703973337,-0.6949825286865234,,,
1,10,intra_node,13,15,3,3,0.32440492510795593,0.6475091364369499,0.3243187665939331,,,
1,10,intra_node,14,15,3,3,-0.3668558895587921,0.5038848203575016,-0.3664323389530182,,,
1,10,inter_node,0,4,0,1,-0.6104668378829956,0.40122290033491936,-0.6104034781455994,,,
1,10,inter_node,0,8,0,2,-0.5735007524490356,0.8169179777915517,-0.5734405517578125,,,
1,10,inter_node,0,12,0,3,-0.529470682144165,0.8102389541988964,-0.5293911695480347,,,
1,10,inter_node,4,8,1,2,0.6544608473777771,0.6942401065256951,0.6543230414390564,,,
1,10,inter_node,4,12,1,3,0.7364950776100159,0.6830856659226874,0.7363969683647156,,,
1,10,inter_node,8,12,2,3,0.7969279289245605,0.03519702141426833,0.7967965602874756,,,
1,10,inter_node,1,5,0,1,-0.3578890860080719,0.5390597858343777,-0.3579447567462921,,,
1,10,inter_node,1,9,0,2,0.5818265080451965,0.5180801705647543,0.5817810893058777,,,
1,10,inter_node,1,13,0,3,-0.3784666955471039,0.7064394980948908,-0.37841925024986267,,,
1,10,inter_node,5,9,1,2,-0.5930898189544678,0.04353341362651365,-0.5933034420013428,,,
1,10,inter_node,5,13,1,3,0.6478462219238281,0.36312672905638727,0.6479035019874573,,,
1,10,inter_node,9,13,2,3,-0.7236477732658386,0.39085199658804626,-0.7236600518226624,,,
1,10,inter_node,2,6,0,1,-0.5796306729316711,0.936933297988552,-0.579217791557312,,,
1,10,inter_node,2,10,0,2,-0.7016729712486267,0.8436638000564389,-0.7013176679611206,,,
1,10,inter_node,2,14,0,3,0.6081224679946899,0.09680991493277186,0.6076628565788269,,,
1,10,inter_node,6,10,1,2,0.7315149307250977,0.5965956570889163,0.731208324432373,,,
1,10,inter_node,6,14,1,3,-0.8396206498146057,0.9301733897945151,-0.8394514918327332,,,
1,10,inter_node,10,14,2,3,-0.6851624250411987,0.82690664730678,-0.6846711039543152,,,
1,10,inter_node,3,7,0,1,0.714327871799469,0.018647859957975618,0.7141150832176208,,,
1,10,inter_node,3,11,0,2,0.4644736051559448,0.984343397477709,0.46424028277397156,,,
1,10,inter_node,3,15,0,3,-0.3556273579597473,0.33588727520451006,-0.3552279472351074,,,
1,10,inter_node,7,11,1,2,0.5824124217033386,0.9840458874205741,0.582258939743042,,,
1,10,inter_node,7,15,1,3,-0.39719751477241516,0.32326766539985263,-0.396901398897171,,,
